S1_Temp,S2_Temp,S3_Temp,S4_Temp,S3_Light,S4_Light,S4_Sound,S6_PIR,S7_PIR,day_type,Time_of_day,Room_Occupancy_Count
25.5,25.5,25.19,25.63,0,0,0.09,0,0,1,2,0
25.5,25.5,25.19,25.63,0,0,0.1,0,0,1,2,0
25.5,25.5,25.19,25.63,0,0,0.09,0,0,1,2,0
25.5,25.5,25.19,25.63,0,0,0.09,0,0,1,2,0
25.5,25.5,25.19,25.63,0,0,0.09,0,0,1,2,0
25.5,25.5,25.19,25.69,0,0,0.09,0,0,1,2,0
25.56,25.5,25.13,25.69,0,0,0.09,0,0,1,2,0
25.5,25.5,25.13,25.63,0,0,0.1,0,0,1,2,0
25.5,25.5,25.13,25.63,0,0,0.09,0,0,1,2,0
25.5,25.5,25.13,25.63,0,0,0.08,0,0,1,2,0
25.56,25.5,25.13,25.63,0,0,0.08,0,0,1,2,0
25.5,25.5,25.19,25.69,0,0,0.09,0,0,1,2,0
25.5,25.5,25.13,25.63,0,0,0.08,0,0,1,2,0
25.5,25.5,25.13,25.63,0,0,0.09,0,0,1,2,0
25.5,25.5,25.13,25.63,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.56,0,0,0.08,0,0,1,2,0
25.5,25.5,25.13,25.63,0,0,0.09,0,0,1,2,0
25.5,25.5,25.13,25.63,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.08,0,0,1,2,0
25.5,25.5,25.19,25.63,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.09,0,0,1,2,0
25.56,25.44,25.13,25.63,0,0,0.08,0,0,1,2,0
25.5,25.5,25.13,25.63,0,0,0.08,0,0,1,2,0
25.5,25.5,25.13,25.63,0,0,0.08,0,0,1,2,0
25.5,25.44,25.19,25.63,0,0,0.08,0,0,1,2,0
25.5,25.5,25.19,25.63,0,0,0.09,0,0,1,2,0
25.5,25.5,25.13,25.63,0,0,0.08,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.08,0,0,1,2,0
25.5,25.5,25.19,25.63,0,0,0.08,0,0,1,2,0
25.5,25.5,25.13,25.63,0,0,0.08,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.09,0,0,1,2,0
25.5,25.5,25.19,25.63,0,0,0.08,0,0,1,2,0
25.5,25.5,25.19,25.63,0,0,0.08,0,0,1,2,0
25.5,25.5,25.19,25.63,0,0,0.08,0,0,1,2,0
25.5,25.5,25.19,25.63,0,0,0.08,0,0,1,2,0
25.5,25.5,25.19,25.63,0,0,0.09,0,0,1,2,0
25.5,25.5,25.19,25.63,0,0,0.09,0,0,1,2,0
25.5,25.5,25.19,25.63,0,0,0.09,0,0,1,2,0
25.5,25.44,25.19,25.56,0,0,0.08,0,0,1,2,0
25.5,25.44,25.19,25.63,0,0,0.09,0,0,1,2,0
25.5,25.44,25.19,25.63,0,0,0.08,0,0,1,2,0
25.5,25.5,25.13,25.56,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.08,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.08,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.08,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.1,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.08,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.08,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.09,0,0,1,2,0
25.44,25.44,25.13,25.63,0,0,0.08,0,0,1,2,0
25.44,25.44,25.13,25.63,0,0,0.08,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.56,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.08,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.56,0,0,0.08,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.1,0,0,1,2,0
25.5,25.44,25.13,25.56,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.13,25.63,0,0,0.08,0,0,1,2,0
25.44,25.44,25.13,25.56,0,0,0.08,0,0,1,2,0
25.5,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.5,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.63,0,0,0.09,0,0,1,2,0
25.44,25.44,25.13,25.63,0,0,0.08,0,0,1,2,0
25.5,25.44,25.06,25.63,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.56,0,0,0.08,0,0,1,2,0
25.5,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.08,0,0,1,2,0
25.44,25.44,25.13,25.56,0,0,0.08,0,0,1,2,0
25.5,25.44,25.13,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.13,25.63,0,0,0.08,0,0,1,2,0
25.5,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.5,25.44,25.06,25.56,0,0,0.08,0,0,1,2,0
25.5,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.13,25.63,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.63,0,0,0.08,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.08,0,0,1,2,0
25.5,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.5,25.44,25.13,25.56,0,0,0.09,0,0,1,2,0
25.5,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.5,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.5,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.5,25.44,25.06,25.56,0,0,0.08,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.08,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.08,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.08,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.5,25.44,25.06,25.56,0,0,0.08,0,0,1,2,0
25.44,25.44,25.06,25.63,0,0,0.09,0,0,1,2,0
25.5,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.08,0,0,1,2,0
25.44,25.38,25.06,25.56,0,0,0.08,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.08,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.08,0,0,1,2,0
25.44,25.38,25.06,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.08,0,0,1,2,0
25.44,25.44,25.13,25.56,0,0,0.08,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.08,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.08,0,0,1,2,0
25.44,25.44,25.13,25.56,0,0,0.07,0,0,1,2,0
25.38,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.08,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.08,0,0,1,2,0
25.44,25.44,25.06,25.5,0,0,0.09,0,0,1,2,0
25.44,25.44,25.13,25.5,0,0,0.08,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.5,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25.06,25.5,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.5,0,0,0.1,0,0,1,2,0
25.44,25.38,25.06,25.5,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.5,0,0,0.08,0,0,1,2,0
25.44,25.38,25.06,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25.06,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25.06,25.5,0,0,0.08,0,0,1,2,0
25.38,25.44,25.06,25.5,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25.06,25.56,0,0,0.08,0,0,1,2,0
25.38,25.44,25.06,25.5,0,0,0.08,0,0,1,2,0
25.38,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.38,25.38,25.06,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25.06,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25.06,25.56,0,0,0.09,0,0,1,2,0
25.38,25.38,25.06,25.56,0,0,0.09,0,0,1,2,0
25.38,25.38,25.06,25.56,0,0,0.09,0,0,1,2,0
25.38,25.38,25.06,25.56,0,0,0.08,0,0,1,2,0
25.44,25.44,25.06,25.5,0,0,0.08,0,0,1,2,0
25.38,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.44,25.44,25.06,25.5,0,0,0.08,0,0,1,2,0
25.44,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.38,25.44,25.06,25.56,0,0,0.09,0,0,1,2,0
25.38,25.44,25.06,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25.06,25.5,0,0,0.08,0,0,1,2,0
25.38,25.44,25.06,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25.06,25.5,0,0,0.09,0,0,1,2,0
25.38,25.44,25.06,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.38,25.44,25.06,25.5,0,0,0.08,0,0,1,2,0
25.38,25.44,25.06,25.5,0,0,0.08,0,0,1,2,0
25.38,25.44,25.06,25.5,0,0,0.08,0,0,1,2,0
25.38,25.44,25.06,25.5,0,0,0.09,0,0,1,2,0
25.38,25.44,25.06,25.56,0,0,0.08,0,0,1,2,0
25.38,25.44,25.06,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25.06,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25.06,25.5,0,0,0.09,0,0,1,2,0
25.38,25.44,25,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25.06,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.56,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.31,25.38,25.06,25.56,0,0,0.08,0,0,1,2,0
25.38,25.38,25.06,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.1,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25.06,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25.06,25.5,0,0,0.1,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.31,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25.06,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.44,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.44,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.31,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.31,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.31,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.31,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.31,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.31,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.31,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.1,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.31,25.38,25,25.44,0,0,0.08,0,0,1,2,0
25.31,25.38,25,25.44,0,0,0.09,0,0,1,2,0
25.31,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.31,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.31,25.38,25,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,25,25.44,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.44,0,0,0.08,0,0,1,2,0
25.38,25.38,24.94,25.44,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.44,0,0,0.08,0,0,1,2,0
25.31,25.38,25,25.44,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.44,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.44,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.44,0,0,0.08,0,0,1,2,0
25.31,25.38,25,25.44,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.38,25.38,24.94,25.44,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,25,25.44,0,0,0.09,0,0,1,2,0
25.31,25.38,25,25.44,0,0,0.08,0,0,1,2,0
25.38,25.31,25,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,25,25.44,0,0,0.08,0,0,1,2,0
25.31,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.31,25.38,25,25.44,0,0,0.08,0,0,1,2,0
25.31,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.31,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.31,25.38,25,25.44,0,0,0.1,0,0,1,2,0
25.38,25.38,24.94,25.5,0,0,0.09,0,0,1,2,0
25.31,25.38,25,25.44,0,0,0.08,0,0,1,2,0
25.38,25.31,25,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,25,25.44,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.44,0,0,0.09,0,0,1,2,0
25.38,25.38,25,25.44,0,0,0.08,0,0,1,2,0
25.31,25.38,25,25.5,0,0,0.09,0,0,1,2,0
25.31,25.31,25,25.44,0,0,0.08,0,0,1,2,0
25.38,25.38,25,25.44,0,0,0.09,0,0,1,2,0
25.31,25.38,25,25.44,0,0,0.08,0,0,1,2,0
25.31,25.38,24.94,25.44,0,0,0.1,0,0,1,2,0
25.31,25.38,25,25.44,0,0,0.09,0,0,1,2,0
25.31,25.38,25,25.44,0,0,0.09,0,0,1,2,0
25.31,25.38,25,25.44,0,0,0.09,0,0,1,2,0
25.31,25.38,25,25.44,0,0,0.09,0,0,1,2,0
25.31,25.38,25,25.44,0,0,0.08,0,0,1,2,0
25.31,25.38,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.38,25,25.44,0,0,0.09,0,0,1,2,0
25.31,25.38,25,25.5,0,0,0.1,0,0,1,2,0
25.31,25.38,25,25.5,0,0,0.08,0,0,1,2,0
25.31,25.38,24.94,25.5,0,0,0.1,0,0,1,2,0
25.31,25.38,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.38,25,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,25,25.44,0,0,0.08,0,0,1,2,0
25.31,25.38,25,25.44,0,0,0.08,0,0,1,2,0
25.31,25.38,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.38,24.94,25.5,0,0,0.1,0,0,1,2,0
25.31,25.38,25,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,25,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,25,25.5,0,0,0.08,0,0,1,2,0
25.31,25.38,24.94,25.5,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.1,0,0,1,2,0
25.38,25.31,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.5,0,0,0.09,0,0,1,2,0
25.31,25.38,24.94,25.5,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.5,0,0,0.08,0,0,1,2,0
25.31,25.38,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.38,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.38,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.38,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.31,25.38,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.38,24.94,25.44,0,0,0.09,0,0,1,2,0
25.25,25.38,24.94,25.38,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.38,24.94,25.38,0,0,0.08,0,0,1,2,0
25.31,25.38,24.94,25.38,0,0,0.08,0,0,1,2,0
25.31,25.38,24.94,25.38,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.1,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.38,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.1,0,0,1,2,0
25.31,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.38,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.25,25.31,24.94,25.38,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.38,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.38,0,0,0.08,0,0,1,2,0
25.31,25.38,24.94,25.38,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.94,25.38,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.88,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.88,25.44,0,0,0.08,0,0,1,2,0
25.25,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.31,25.31,24.88,25.44,0,0,0.08,0,0,1,2,0
25.25,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.31,25.31,24.88,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.31,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.08,0,0,1,2,0
25.25,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.31,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.44,0,0,0.08,0,0,1,2,0
25.25,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.25,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,24.88,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,24.94,25.44,0,0,0.08,0,0,1,2,0
25.25,25.31,24.94,25.44,0,0,0.08,0,0,1,2,0
25.31,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.94,25.38,0,0,0.1,0,0,1,2,0
25.25,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.08,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.1,0,0,1,2,0
25.25,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.25,25.25,24.88,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.44,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.44,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.44,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.44,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.08,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.31,25.31,24.94,25.38,0,0,0.09,0,0,1,2,0
25.31,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.08,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.08,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.08,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.08,0,0,1,2,0
25.25,25.31,24.88,25.44,0,0,0.08,0,0,1,2,0
25.25,25.31,24.94,25.38,0,0,0.1,0,0,1,2,0
25.25,25.31,24.94,25.38,0,0,0.08,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.09,0,0,1,2,0
25.25,25.31,24.88,25.38,0,0,0.08,0,0,1,2,0
